"recipeId","slug","title","sourceGroup","country","province","city","category","ingredientCount","stepCount","grisSectionCount","structuralComplete","culinaryRisk","worstSeverity","issueCount","issues"
"garnish_recipe_global_143_103_bc22d718","chicken-tikka-masala","مرغ تیکا ماسالا","global-143-v0.3","هند","","","main_course","13","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (7/7)"
"garnish_recipe_global_143_125_d0851524","jamaican-jerk-chicken","مرغ جرک جامائیکایی","global-143-v0.3","نامشخص در داده؛ بین‌المللی","","","main_course","10","5","18","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_fa_1333_db68905d","fried-chicken","مرغ سوخاری","phase-one-v0.6.1","ایران","","","main","13","5","16","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_fa_91_a3224405","morgh-shekam-por","مرغ شکم‌پر","phase-one-v0.6.1","ایران","","","main_course","10","6","18","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_fa_124_c0616f8d","morgh-nardooni","مرغ ناردونی","phase-one-v0.6.1","ایران","گیلان","","stew","10","6","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5)"
"garnish_recipe_intl_126_dc234f18","hainanese-chicken-rice","مرغ و برنج هایننی","international-core-150-v0.6.0","چین","","","main_course","10","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5)"
"garnish_recipe_intl_096_697dba10","chicken-paprikash","مرغ پاپریکاش","international-core-150-v0.6.0","نامشخص در داده؛ بین‌المللی","","","main_course","10","5","18","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_intl_101_b76754a7","piri-piri-chicken","مرغ پیری‌پیری","international-core-150-v0.6.0","نامشخص در داده؛ بین‌المللی","","","main_course","10","5","18","YES","NOT_RULED","P2","3","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (7/7) | P2:WEAK_GRIS_INGREDIENTS:مواد GRIS نقش/نکته خرید/گروه کامل ندارند. (9/9) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_intl_093_1d61d86b","pollo-alla-cacciatora","مرغ کاچیاتورا","international-core-150-v0.6.0","ایتالیا","","","main_course","12","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5)"
"garnish_recipe_global_143_101_f007a227","murgh-makhani-butter-chicken","مرغ کره‌ای هندی","global-143-v0.3","کره جنوبی","","","main_course","14","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5)"
"garnish_recipe_intl_006_0abe82db","kung-pao-chicken","مرغ کونگ پائو","international-core-150-v0.6.0","چین","","","main_course","13","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5)"
"garnish_recipe_fa_1484_ccebf63e","masghati","مسقطی","phase-one-v0.6.1","ایران","","","dessert","7","5","18","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_lite_fa_069_6bd00b08","iranian-nut-and-fruit-shake","معجون انرژی‌زا","lite-food-v0.3","ایران","","","lite_food","5","3","0","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_intl_127_65e78281","maqluba","مقلوبه","international-core-150-v0.6.0","نامشخص در داده؛ بین‌المللی","","","main_course","13","5","16","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_fa_192_fe533328","malabij-gilani","ملابیج گیلانی","phase-one-v0.6.1","ایران","گیلان","","sweet","7","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)"
"garnish_recipe_global_143_111_f81cb103","jordanian-mansaf-lamb-jameed","منسف اردنی با بره و جمید","global-143-v0.3","نامشخص در داده؛ بین‌المللی","","","main_course","12","5","18","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (7/7) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_intl_011_5a1d0ef8","menemen","منمن","international-core-150-v0.6.0","ترکیه","","","egg_dish","9","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5)"
"garnish_lite_fa_045_42ab7334","banana-with-honey-and-walnuts","موز با عسل و گردو","lite-food-v0.3","ایران","","","lite_food","3","3","0","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_global_143_066_4fc69a4a","classic-dark-chocolate-mousse","موس شکلات تلخ","global-143-v0.3","فرانسه","","","mousse","7","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)"
"garnish_recipe_intl_035_d46eacaf","moussaka","موساکا","international-core-150-v0.6.0","یونان","","","main_course","13","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5)"
"garnish_recipe_fa_1519_9d69f5f1","classic-mojito","موهیتو کلاسیک","phase-one-v0.6.1","ایران","","","beverage","4","5","18","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_global_143_078_0b996a59","daifuku-mochi-red-bean","موچی دایفوکو با خمیر لوبیا","global-143-v0.3","نامشخص در داده؛ بین‌المللی","","","rice_cake","5","6","18","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_global_143_127_380e9b65","classic-macaroni-and-cheese","مک‌اندچیز کلاسیک","global-143-v0.3","آمریکا/بریتانیا","","","main_course","7","6","18","YES","RULE_PASS","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)"
"garnish_recipe_fa_1225_159208a2","mirza-ghasemi","میرزا قاسمی","phase-one-v0.6.1","ایران","گیلان","","main","9","6","16","YES","RULE_PASS","PASS","0",""
"garnish_recipe_fa_1279_e3e99c0f","meygoo-polo","میگو پلو","phase-one-v0.6.1","ایران","جنوب ایران","","main","13","5","16","YES","NOT_RULED","PASS","0",""
"garnish_recipe_intl_058_f01bc84b","gambas-al-ajillo","میگوی سیر اسپانیایی","international-core-150-v0.6.0","اسپانیا","","","appetizer","7","5","16","YES","NOT_RULED","PASS","0",""
"garnish_recipe_global_143_007_578cc354","natto-gohan","ناتو با برنج","global-143-v0.3","ژاپن","","","rice_bowl","6","3","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (4/4)"
"garnish_recipe_fa_130_45602c10","naz-khatun","نازخاتون","phase-one-v0.6.1","ایران","گیلان","","appetizer","8","6","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)"
"garnish_recipe_global_143_106_6371564f","indonesian-nasi-goreng","ناسی گورنگ اندونزیایی","global-143-v0.3","اندونزی","","","main_course","10","6","18","YES","RULE_PASS","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)"
"garnish_recipe_fa_180_c301e88a","nan-berenji-kermanshahi","نان برنجی کرمانشاهی","phase-one-v0.6.1","ایران","کرمانشاه","کرمانشاه","sweet","7","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)"
"garnish_lite_fa_044_ee2f79ac","honey-sesame-toast","نان تست با عسل و کنجد","lite-food-v0.3","نامشخص در داده؛ بین‌المللی","","","lite_food","3","3","0","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_fa_181_40d368f2","nan-nokhodchi","نان نخودچی","phase-one-v0.6.1","ایران","","","sweet","6","5","18","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_lite_fa_001_6f1166ee","bread-with-dates-and-sesame","نان و خرما و کنجد","lite-food-v0.3","ایران","","","lite_food","3","3","0","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_intl_148_2f745b64","soda-bread","نانِ سودا","international-core-150-v0.6.0","نامشخص در داده؛ بین‌المللی","","","side_dish","6","5","18","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_global_143_054_5c472b48","loaded-nachos","ناچوی پنیری لایه‌ای","global-143-v0.3","مکزیک/تکس-مکس","","","tex_mex","9","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5)"
"garnish_lite_fa_034_396e101d","roasted-chickpeas-and-raisins","نخودچی کشمش","lite-food-v0.3","ایران","","","lite_food","2","3","0","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_fa_122_dc5bb310","nargesi-esfenaj","نرگسی اسفناج","phase-one-v0.6.1","ایران","","","main_course","8","6","18","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_fa_2090_ea20119c","vegetable-noodles","نودل سبزیجات","phase-one-v0.6.1","نامشخص در داده؛ بین‌المللی","","","main","12","5","16","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_intl_003_5ed6583e","potato-gnocchi-pomodoro","نیوکی سیب‌زمینی با سس گوجه","international-core-150-v0.6.0","ایتالیا","","","main_course","8","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)"
"garnish_recipe_intl_131_76428aa8","nikujaga","نیکوجاگا","international-core-150-v0.6.0","ژاپن","","","main_course","9","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)"
"garnish_recipe_global_143_029_c3687330","classic-hot-chocolate","هات چاکلت کلاسیک","global-143-v0.3","نامشخص در داده؛ بین‌المللی","","","drink","5","4","18","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_intl_072_60d498d9","hachee","هاخه","international-core-150-v0.6.0","هلند","","","main_course","11","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)"
"garnish_recipe_global_143_043_4f0736e0","cantonese-har-gow-shrimp-dumplings","هار گائو میگوی کانتونی","global-143-v0.3","چین","","","dumpling","11","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)"
"garnish_recipe_fa_1341_6b4ba753","cheeseburger","همبرگر (چیز‌برگر)","phase-one-v0.6.1","ایران","","","main","17","5","16","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_global_143_037_976fda08","mexican-rice-horchata","هورچاتای برنج و دارچین","global-143-v0.3","نامشخص در داده؛ بین‌المللی","","","drink","6","4","18","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_fa_1706_34be3c2d","havij-polo","هویج پلو","phase-one-v0.6.1","ایران","","","main","8","5","18","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (7/7) | P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_intl_147_bb62e7e1","waterzooi","واترزویی","international-core-150-v0.6.0","نامشخص در داده؛ بین‌المللی","","","main_course","12","5","18","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_global_143_020_0b2a0961","buttermilk-waffles","وافل باترمیلک","global-143-v0.3","نامشخص در داده؛ بین‌المللی","","","waffle","10","5","18","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (7/7) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_intl_100_b2b7f06b","belgian-waffles","وافل بلژیکی","international-core-150-v0.6.0","نامشخص در داده؛ بین‌المللی","","","dessert","9","5","18","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (7/7) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_fa_103_066b318c","vavishka","واویشکا","phase-one-v0.6.1","ایران","گیلان","","main_course","9","6","16","YES","NOT_RULED","PASS","0",""
"garnish_recipe_intl_134_a0dcc7ea","welsh-rarebit","ولش ربیت","international-core-150-v0.6.0","بریتانیا","","","main_course","8","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)"
"garnish_recipe_intl_057_64cc7ff7","patatas-bravas","پاتاتاس براواس","international-core-150-v0.6.0","اسپانیا","","","appetizer","10","5","16","YES","NOT_RULED","PASS","0",""
"garnish_recipe_global_143_042_f549dcd3","korean-scallion-pajeon","پاجون پیازچه کره‌ای","global-143-v0.3","کره جنوبی","","","savory_pancake","11","5","18","YES","NOT_RULED","PASS","0",""
"garnish_recipe_global_143_012_17b7b915","aloo-paratha","پاراتای سیب‌زمینی","global-143-v0.3","هند","","","flatbread","10","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (7/7)"
"garnish_recipe_intl_091_7dcadc00","pasta-all-arrabbiata","پاستا آلا آرابیاتا","international-core-150-v0.6.0","ایتالیا","","","main_course","8","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5)"
"garnish_recipe_intl_092_3046ff5e","pasta-alla-norma","پاستا آلا نورما","international-core-150-v0.6.0","نامشخص در داده؛ بین‌المللی","","","main_course","9","5","18","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_fa_2103_d26d79d5","alfredo-pasta","پاستا آلفردو","phase-one-v0.6.1","ایتالیا","","","main","12","5","16","YES","NOT_RULED","PASS","0",""
"garnish_recipe_intl_094_a48d62c1","pasta-e-fagioli","پاستا ای فاجولی","international-core-150-v0.6.0","ایتالیا","","","main_course","12","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5)"
"garnish_recipe_fa_2064_b5a2a37a","pesto-pasta","پاستا پستو","phase-one-v0.6.1","ایتالیا","","","main","10","5","16","YES","NOT_RULED","PASS","0",""
"garnish_recipe_intl_068_c9d33098","pastel-de-nata","پاستل د ناتا","international-core-150-v0.6.0","نامشخص در داده؛ بین‌المللی","","","dessert","9","5","18","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_global_143_016_1e4df1c0","pan-con-tomate","پان کن توماته","global-143-v0.3","اسپانیا","","","tapas","5","4","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (4/4)"
"garnish_recipe_intl_063_30b082f3","panna-cotta","پانا کوتا","international-core-150-v0.6.0","ایتالیا","","","dessert","6","5","18","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P2:WEAK_GRIS_INGREDIENTS:مواد GRIS نقش/نکته خرید/گروه کامل ندارند. (6/6)"
"garnish_recipe_global_143_072_62482f8c","classic-fruit-pavlova","پاولوا با خامه و میوه","global-143-v0.3","نامشخص در داده؛ بین‌المللی","","","meringue","9","6","18","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_lite_fa_050_ad49d256","parmesan-popcorn","پاپ‌کورن با پنیر پارمزان","lite-food-v0.3","نامشخص در داده؛ بین‌المللی","","","lite_food","2","3","0","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_lite_fa_028_37e48787","caramel-popcorn","پاپ‌کورن کاراملی","lite-food-v0.3","نامشخص در داده؛ بین‌المللی","","","lite_food","1","3","0","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_global_143_045_c37fb32d","crispy-vegetable-pakora","پاکورای سبزیجات ترد","global-143-v0.3","هند","","","fritter","12","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (7/7)"
"garnish_recipe_global_143_069_28c65edb","classic-american-apple-pie","پای سیب آمریکایی","global-143-v0.3","آمریکا","","","pie","11","6","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (8/8)"
"garnish_recipe_intl_087_afad4d60","paella","پایلا","international-core-150-v0.6.0","اسپانیا","","","main_course","14","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)"
"garnish_recipe_intl_018_2d829900","pad-thai","پد تای","international-core-150-v0.6.0","تایلند","","","main_course","12","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5)"
"garnish_recipe_intl_132_71d57108","pad-see-ew","پد سی‌اِو","international-core-150-v0.6.0","تایلند","","","main_course","10","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5)"
"garnish_recipe_intl_081_d8416e42","pad-krapow-gai","پد کاپرائو مرغ","international-core-150-v0.6.0","تایلند","","","main_course","11","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5)"
"garnish_recipe_intl_089_91d816cb","pretzel","پرتزل","international-core-150-v0.6.0","آلمان","","","bread","6","5","18","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (8/8) | P2:WEAK_GRIS_INGREDIENTS:مواد GRIS نقش/نکته خرید/گروه کامل ندارند. (3/7)"
"garnish_lite_fa_037_836bac22","pretzels-with-mustard-dip","پرتزل با خردل","lite-food-v0.3","نامشخص در داده؛ بین‌المللی","","","lite_food","2","3","0","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_intl_086_a2184266","profiteroles","پروفیترول","international-core-150-v0.6.0","فرانسه","","","dessert","9","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)"
"garnish_lite_fa_031_1ee0fadc","pistachios-and-raisins","پسته و کشمش","lite-food-v0.3","ایران","","","lite_food","2","3","0","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_intl_061_0bfbb206","polenta-con-funghi","پلنتا با قارچ","international-core-150-v0.6.0","ایتالیا","","","main_course","11","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5)"
"garnish_recipe_global_143_142_bd27951b","uzbek-plov-osh","پلوف ازبکی","global-143-v0.3","ازبکستان","","","main_course","8","8","18","YES","RULE_PASS","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (8/8)"
"garnish_recipe_fa_1780_c3b8ce04","pancake","پنکیک","phase-one-v0.6.1","ایران","","","dessert","8","5","18","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5) | P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_global_143_019_c41b07d2","american-pancakes-maple-syrup","پنکیک آمریکایی با شربت افرا","global-143-v0.3","آمریکا","","","pancake","9","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (7/7)"
"garnish_lite_fa_024_b668a688","tabrizi-cheese-and-walnut-with-tea","پنیر تبریزی و گردو با چای","lite-food-v0.3","ایران","آذربایجان شرقی","تبریز","lite_food","4","3","0","YES","NOT_RULED","PASS","0",""
"garnish_lite_fa_004_ab5fbe9d","feta-walnut-and-honey-on-bread","پنیر و گردو و عسل روی نان","lite-food-v0.3","ایران","","","lite_food","4","3","0","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_lite_fa_011_8be28048","cottage-cheese-with-tomato-toast","پنیر کاتیج با گوجه و نان","lite-food-v0.3","نامشخص در داده؛ بین‌المللی","","","lite_food","4","3","0","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_global_143_129_0a9a316a","canadian-poutine","پوتین کانادایی","global-143-v0.3","کانادا","کبک","","quick_meal","5","6","18","YES","RULE_PASS","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)"
"garnish_recipe_intl_136_76743d5b","pot-au-feu","پوت‌او‌فو","international-core-150-v0.6.0","فرانسه","","","main_course","11","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5)"
"garnish_recipe_intl_052_a57a621f","sticky-toffee-pudding","پودینگ تافی خرما","international-core-150-v0.6.0","بریتانیا","","","dessert","10","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)"
"garnish_recipe_intl_071_48a67e24","poffertjes","پوفِرتیِس","international-core-150-v0.6.0","هلند","","","dessert","7","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)"
"garnish_recipe_intl_118_9ecd21c7","pollo-al-ajillo","پویو آل آخیو","international-core-150-v0.6.0","اسپانیا","","","main_course","10","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5)"
"garnish_recipe_fa_2082_eaf326bf","steak-pizza","پیتزا استیک گوشت","phase-one-v0.6.1","نامشخص در داده؛ بین‌المللی","","","main","12","5","18","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_fa_2107_5f30a146","bacon-pizza","پیتزا بیکن","phase-one-v0.6.1","نامشخص در داده؛ بین‌المللی","","","main","6","5","18","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_fa_2099_2ce15e17","pizza-margherita","پیتزا مارگاریتا","phase-one-v0.6.1","ایتالیا","","","main","6","5","18","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P2:WEAK_GRIS_INGREDIENTS:مواد GRIS نقش/نکته خرید/گروه کامل ندارند. (6/6)"
"garnish_recipe_fa_2094_845c07e3","","پیتزا مرغ و پستو","unknown","ایتالیا","","","main","11","5","16","YES","NOT_RULED","PASS","0",""
