recipeId,titleFa,sourceGroup,cuisineOrigin,classification,score,repairPriority,confidence,failedSections,blockers,reason
garnish_recipe_intl_011_5a1d0ef8,منمن,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_012_46d4828e,امام بایلدی,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_013_4bcde1bc,مانتی ترکی,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_015_bd5b6369,مرغ تریاکی,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_016_a22d4b1d,گیودون (کاسه گوشت و برنج),International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_017_6bc0bdc6,کاری سبز تایلندی,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_018_2d829900,پد تای,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_020_a0837273,راتاتویی,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_022_ac4d3143,تورتیای اسپانیایی,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,39,HIGH,HIGH,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_023_bc7c6f90,گازپاچو,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_024_ff4dc9ab,شپرد پای (پای گوشت و سیب‌زمینی),International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_026_b9f5a392,شنیتسل مرغ,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_028_ecdcc65f,استامپوت (پوره سیب‌زمینی و کلم ترش),International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_029_0cafb54c,سالاد یونانی,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_030_16d9e454,گولاش مجارستانی,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_031_7e902faf,تیرامیسو,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,41,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_033_8acac046,بادمجان پارمیجانا,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_034_3035ba70,آرانچینی,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_035_d46eacaf,موساکا,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_036_e0780696,اسپاناکوپیتا,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_037_7cf2e346,تزاتزیکی,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,41,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_039_29544b7d,روشتی سوئیسی,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,39,HIGH,HIGH,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_040_7d7b90a1,پیروگی لهستانی,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_041_cd57d47e,مرغ ترش و شیرین,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_042_c2aaf822,سوپ ترش و تند,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_043_fbe26aba,حمص,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_044_2e127ee1,شکشوکا,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_045_88dbb554,لاهماجون,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_047_f6cbcbb5,کاتسوی مرغ,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_048_5b5471e4,اویاکودون (کاسه مرغ و تخم‌مرغ),International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_050_23b57a98,کاری قرمز تایلندی,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_051_38dcc2df,سوسیس و پورهٔ سیب‌زمینی,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_052_a57a621f,پودینگ تافی خرما,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_053_54c002d0,کرم بروله,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,40,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_054_7d3ead5b,گراتن دوفینوآ,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_055_0182b616,سوپ نخود سبز هلندی,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_056_1509959b,بیتربالن,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_059_1736c8ad,زاوربراتن,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_060_9fe40da5,کازه‌اشپتسله,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_061_0bfbb206,پلنتا با قارچ,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_062_ce31c267,اسپاگتی سیر و روغن,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,40,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_063_30b082f3,پانا کوتا,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,40,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_064_1aa2311f,فوکاچا,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,39,HIGH,HIGH,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_065_d91803a7,بیف استروگانف,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_066_d22397d4,بورش,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_067_995a81a6,سوولاکی مرغ,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_068_c9d33098,پاستل د ناتا,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_069_b980b37b,اشترودل سیب,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_070_ef1a1272,استروپ‌وافل,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_071_48a67e24,پوفِرتیِس,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,41,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_072_60d498d9,هاخه,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_073_b02d8fd5,ماپو توفو,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_074_79385dd1,چاو مین,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_075_adf77e6a,فتوش,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_076_aee6a297,مجدّره,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_078_c3975f3a,باقلوا,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_079_bc51f8e5,رامن,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_080_5dbc4315,تمپورا,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_081_d8416e42,پد کاپرائو مرغ,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_082_7d443f56,لارب مرغ,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_083_57ce313d,کورنیش پستی,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_084_fb10b1a9,اسکونز,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_085_31af330d,سالاد نیسواز,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_086_a2184266,پروفیترول,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_087_afad4d60,پایلا,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_088_7da35d2c,چوروس,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,41,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_089_91d816cb,پرتزل,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,40,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_090_07e88d0b,کیک جنگل سیاه,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_091_7dcadc00,پاستا آلا آرابیاتا,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_092_3046ff5e,پاستا آلا نورما,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_093_1d61d86b,مرغ کاچیاتورا,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_094_a48d62c1,پاستا ای فاجولی,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_095_c9024579,آوگولمونو,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_096_697dba10,مرغ پاپریکاش,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_097_428092c3,گومبکی,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_099_594a1fb5,کولکانن,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,41,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_100_b2b7f06b,وافل بلژیکی,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_101_b76754a7,مرغ پیری‌پیری,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,39,HIGH,HIGH,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_102_44ec3a0b,کالدو ورده,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_103_ab3619d0,یمیستا,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_104_f1da6144,گوشت و بروکلی,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_105_f093f056,کبه,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_107_41491dea,کاراآگه,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_108_d102f5f2,اوکونومی‌یاکی,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_109_997edbdb,خائو سوی,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_110_d9922059,ساته مرغ,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
